ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_1347,2016.05.25,传媒动画苏晓康：只有满身伤痕才会成功 | AMNUA毕业生|,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1348,2016.05.27,最美的不是下雨天，是与你一起躲过雨的美术馆丨AMNUA毕业展,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1349,2016.05.28,视觉信息专业毕设丨AMNUA设计咖,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1350,2016.05.29,美院版画研究生张超：关于“苹果”的秘密丨AMNUA毕业生,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_1351,2016.05.30,南艺毕业展观展手册-插画篇丨AMNUA毕业展,展览,线下展览,素描,独立活动,N/A,艺术展览,N/A,素描,纯艺术,N/A,N/A,N/A
ID_1352,2016.05.31,火遍南艺的树洞投影，来源于对生活的观察丨AMNUA毕业生,其他,N/A,多媒体,独立活动,N/A,其他,N/A,多媒体,纯艺术,N/A,线上活动,N/A
ID_1353,2016.06.01,迪士尼动画帝国之下，面对资本的艺术妥协丨AMNUA儿童节专题,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,公共空间,N/A
ID_1354,2016.06.02,侯逸雪：模特不是只有脸，一切都是公平的丨AMNUA毕业生,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1355,2016.06.03,朱彦潼《杯子里的小牛》丨AMNUA微信美术馆实验动画单元,展览,线下展览,动画,独立活动,N/A,艺术展览,N/A,动画,纯艺术,N/A,N/A,N/A
ID_1356,2016.06.04,南艺2016平面设计毕设作品集丨“设计咖”毕业展专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,作者:尹颖 徐智惟 田仁岩; 作者:缪玥、胡雨珂、高翔; 作者:蔡雅莉
ID_1357,2016.06.04,《艺术社会史》：堪称“孤本”的艺术史经典丨AMNUA书荒怎么办,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:黄燎宇
ID_1358,2016.03.25—2017.01.23,国内外一周展讯推荐丨AMNUA,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1359,2016.05.20—2016.06.14,拆了八百部旧手机的毕设，让你看清旧存的快乐与痛楚丨AMNUA毕业展,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,作者:陈宇、季捷、李承泽、王鹏飞、徐凯; 作者:蚕宝宝
ID_1360,2016.06.07,作品中画面组成的一场特洛伊战争丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1361,2016.06.07,南艺2016工业设计毕业作品集（1）丨“设计咖”毕业展专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,公共空间,N/A
ID_1362,2016.06.08,南艺2016工业设计毕业作品集（2）丨“设计咖”毕业展专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1363,2016.06.08,国内外素描有哪些区别？用意大利举个例子好了丨AMNUA专栏,其他,N/A,素描,独立活动,N/A,其他,N/A,素描,纯艺术,N/A,N/A,N/A
ID_1364,2016.06.09,美院油画研究生张科学：用身体“填海” | AMNUA毕业生,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,作者:沈牧霖峰、杜秦
ID_1365,2016.06.10,南艺2016工业设计毕业作品集（3）丨“设计咖”毕业展专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1366,2016.06.11,乌合之众之死丨AMNUA书荒怎么办,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:倪考梦
ID_1367,2016.06.13,美院书法系黄伟：但愿追雅陪正，唯求汲古陈新丨AMNUA毕业生,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1368,2016.06.14,舌尖上的人俎·浅谈艺术中的食人文化丨AMNUA艺术罗生门,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:David
ID_1369,2016.06.15,从女人的房间思考女性自主：彭怡平专访丨AMNUA艺术罗生门,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,线上活动,作者:颜榆欣
ID_1370,2016.06.16,MUSEUM的那些事丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:文夏白羽
ID_1371,2016.06.17,东野圭吾《解忧杂货店》书评：谁把玫瑰给了你丨AMNUA书荒怎么办,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1372,2016.06.18,法国人与生俱来的审美观丨AMNUA艺术罗生门,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1373,2016.06.18,南艺2016工业设计毕业作品集（4）丨“设计咖”毕业展专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1374,2016.06.21,艺术家们有哪些有趣的收藏？丨AMNUA专栏,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1375,2016.06.22,让·鲍德里亚：失去了对幻觉的欲望丨AMNUA你好当代,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1376,2016.06.23,威尼斯建筑双年展中的中国元素丨AMNUA威双专题,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1377,2016.06.24,曾德瀚：恒星年·365日丨AMNUA影响力,其他,N/A,水墨,独立活动,N/A,其他,N/A,水墨,纯艺术,N/A,N/A,策展人:李闻乐**
ID_1378,2016.06.24,艺术史中十位最风流成性的女巫丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1379,2016.06.25,裸体的古今文化：女巫和裸体（上）丨AMNUA艺术怎么看,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1380,2016.06.25,7招判断什么是差劲的艺术评论丨AMNUA杂谈,学术评论/言论,文章/论文,综合,独立活动,N/A,学术研究,N/A,综合,跨学科/泛文化,N/A,N/A,作者:张未
ID_1381,2016.06.26,如何参观一个博物馆丨AMNUA科普,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:imuseum
ID_1382,2016.06.27,裸体的古今文化：女巫和裸体（下）丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1383,2016.06.27,策展人的“终结”要来临了吗丨AMNUA观点,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1384,2016.06.28,试读《我的奋斗vol.1》丨AMNUA书荒怎么办,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1385,2016.06.28,艺术中的百合都有哪些寓意？丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1386,2016.06.29,《风景与权力》：领土占领与领土拒绝丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:熊森林
ID_1387,2016.06.29,你的画为什么卖不出去？丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1388,2016.06.30,曹雪芹宁愿穷也不当宫廷画师，这些体验被他写进了《红楼梦》丨AMNUA艺术怎么看,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,N/A,作者:蚕宝宝
ID_1389,2016.07.01,英国脱欧对艺术市场是好消息吗?丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1390,2016.07.01,尤伦斯此时抽身，正是最佳时机丨AMNUA新闻,资讯/动态,图文报道,油画,独立活动,N/A,资讯报道,N/A,油画,纯艺术,N/A,N/A,N/A
ID_1391,2016.07.02,平面设计师周曙：设界无边｜AMNUA微信美术馆·设计咖系列,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1392,2016.07.02,尼采的心灵咒语丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1393,2016.07.04,我猜你不知道，泰戈尔也画画丨AMNUA艺术家趣闻,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:今艺术
ID_1394,2016.07.04,高居翰：吴镇《隔江山色》丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1395,2016.07.05,徐浩峰《民国刺客柳白猿》丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1396,2016.07.06,听说过强行透视吗？这些图易致幻，并让你成为智障丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1397,2016.07.07,一言不合就抄袭？年轻人，要耐得住寂寞呀丨AMNUA观点,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,线上活动,作者:南美小白
ID_1398,2016.07.07,罗兰巴特《作者之死 》丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:DPL
ID_1399,2016.07.08,小野洋子《葡萄柚 : 一本指令与图画书》丨AMNUA书荒怎么办,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1400,2016.07.08,恐怖名画 ▪ 枯萎的童颜丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1401,2016.07.09,看完宝钗拉的画材清单，发觉古人心思在画画前，今人心思在画画后,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1402,2016.07.10,汪曾祺《故乡的食物》丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
﻿ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_1403,2016.07.11,《英诺森十世》：70岁才上位的教皇，仍在战场上丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1404,2016.07.12,今敏访谈：用智慧去克服预算低下的难题丨AMNUA艺术家趣闻,其他,N/A,漫画,独立活动,N/A,其他,N/A,漫画,纯艺术,N/A,N/A,N/A
ID_1405,2016.07.12,摄影师Dave Heath：孤独记录者,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,N/A
ID_1406,2016.07.13,怪物之美的渊源丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1407,2016.07.13,贾方舟 ：当代语境中水墨还有什么新的可能丨AMNUA观点,其他,N/A,水墨,独立活动,N/A,其他,N/A,水墨,纯艺术,N/A,N/A,N/A
ID_1408,2016.07.14,曾徳瀚：我们的征途是星辰还是大海？丨AMNUA影响力访谈,其他,N/A,水墨,独立活动,N/A,其他,N/A,水墨,纯艺术,N/A,N/A,N/A
ID_1409,2016.08.16,郑闻：从柏林到慕尼黑▪柏林双年展、宣言、蓬皮杜的当代史及其它（上）丨AMNUA展评,展览,线上展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,N/A
ID_1410,2016.08.17,郑闻：从柏林到慕尼黑▪柏林双年展、宣言、蓬皮杜的当代史及其它（下）丨AMNUA展评,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1411,2016.08.18,每逢奥运，就会想起叹为观止又饱受争议的《奥林匹亚》丨AMNUA杂谈,其他,N/A,雕塑,独立活动,N/A,其他,N/A,雕塑,纯艺术,N/A,N/A,N/A
ID_1412,2016.08.19,莫罗阿：婚姻是建筑于一种本能之上的制度（上）丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1413,2016.08.20,莫罗阿：婚姻是建筑于一种本能之上的制度（下）丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1414,2016.08.21,很多时候，美术馆里观众比作品有意思丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1415,2016.08.22,展讯丨极限频率: 2016 AMNUA学院计划,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:郑闻; 策展人:宁佳 宋振熙 尚端 盛瑨; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然 贾方 林欣 刘茜懿 刘可 刘影 李伟 李郁+刘波 刘若一 马文婷 彭涛 蒲英玮 苏上舟 沙巴哈维·考尔 沈旸 谭勋 吴珏辉 王业丰 王俊 许翔 薛峰 薛问问 项建恒 肖般若 于艾君 应歆珣 郑达 张彦峰 周罡 张钊瀛 朱玺 张秋实 张潇月 张迅
ID_1416,2016.08.23,图像演化论：将图像看作一种伪生物态的形式丨AMNUA观点,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,线上活动,N/A
ID_1417,2016.08.24,今天的内容很简单：看女人丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1418,2016.08.25,安藤广重：莫奈、梵高都临摹过的浮世绘大家丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1419,2016.08.26,知识分子的怯懦：有学问也能成为一件可怕的事情丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1420,2016.08.27,“愚彻”之书：井上有一的守贫与苦修丨AMNUA艺术家,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,N/A
ID_1421,2016.08.28,&quot;佛祖的微笑&quot;之白南准丨AMNUA艺术怎么看,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,N/A,N/A
ID_1422,2016.08.29,这里的黎明静悄悄：树木之间也会交流丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1423,2016.09.13—2016.10.12,郑闻：不想再看见令人昏昏欲睡的作品丨AMNUA学院计划 策展人访谈,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,线上活动,艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然
ID_1424,2016.08.30,奥拉维尔·埃利亚松：用艺术与世界和解丨AMNUA艺术怎么看,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,线上活动,N/A
ID_1425,2016.08.31,谢南星：我只会我画的这些东西丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1426,2016.08.31,旧金山现代艺术博物馆：世界上规模最大的当代艺术收藏？丨AMNUA杂谈,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_1427,2016.08.31,理查德•桑内特《匠人》：纯粹为了把事情做好而好好工作的欲望丨AMNUA书籍推荐,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1428,2016.09.13—2016.10.12,宋振熙：重启学院的感受力丨AMNUA学院计划,其他,N/A,雕塑,独立活动,N/A,其他,N/A,雕塑,纯艺术,N/A,线上活动,策展人:郑闻; 策展人:宁佳 宋振熙 尚端 盛瑨; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然; 作者:宋振熙
ID_1429,2016.09.01,文艺青年，非常瘟疫丨AMNUA观点,其他,N/A,摄影,独立活动,N/A,其他,N/A,摄影,纯艺术,N/A,N/A,N/A
ID_1430,2016.09.02,欲求不满的双眼：从透视法、电影、VR到缸中之脑丨AMNUA艺术怎么看,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,线上活动,作者:黄炜
ID_1431,2016.09.13—2016.10.12,重启学院的感受力丨AMNUA学院计划 · 极限频率,其他,N/A,雕塑,独立活动,N/A,其他,N/A,雕塑,纯艺术,N/A,N/A,策展人:郑闻; 策展人:宁佳 宋振熙 尚端 盛瑨; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然; 作者:宋振熙
ID_1432,2016.09.03,厦门花砖：老建筑里的生活美学丨AMNUA,其他,N/A,设计,独立活动,N/A,其他,N/A,设计,纯艺术,N/A,N/A,N/A
ID_1433,2016.09.13—2016.10.12,林欣：信息和阅历会渐渐的融入作品的思考和呈现中去丨AMNUA学院计划 艺术家访谈,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,线上活动,策划:刘婷; 策划:刘婷; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然
ID_1434,2016.09.04,顾城谈薛宝钗：生活毫无意义，所以不会执留丨AMNUA杂谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1435,2016.09.13—2016.10.12,蒲英玮：从包豪斯到黑山学院，教育领域本身就是激进的代名词丨AMNUA学院计划 艺术家访谈,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,策展人:郑闻; 策划:刘婷; 策划:刘婷; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然
ID_1436,2016.09.06,“一桌二椅”昆曲名家讲堂·柯军说戏丨AMNUA公教,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,学术报告厅,主讲人:柯军
ID_1437,2016.09.13—2016.10.12,项建恒：我很喜欢那些三五成群、意识尚不成熟的青年来看展丨AMNUA学院计划 艺术家访谈,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,策划:刘婷受访者：项建恒（以下简称“项”）项建恒《麦城》 The Castl; 策划:刘婷
ID_1438,2016.09.13—2016.10.12,黄一山：我试图通过平面、半立体的拼贴方式去揭示一些问题丨AMNUA学院计划 艺术家访谈,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:郑闻; 策展人:宁佳 宋振熙 尚端 盛瑨; 策划:刘婷; 策划:刘婷; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然
ID_1439,2016.09.07,都是圆点儿，他们的区别在哪里？丨AMNUA艺术怎么看,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_1440,2016.09.13—2016.10.12,周罡：当代是一个时间概念丨AMNUA学院计划 艺术家访谈,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,策展人:郑闻; 策展人:宁佳 宋振熙 尚端 盛瑨; 策划:刘婷; 策划:刘婷; 艺术家:艾纳·申克 柏雷 程辰 段建宇 邓碧文 高雷 胡任乂 黄一山 江夏然
