ID,Label,Type
ID_2126,一分钟，遇见未来丨AMNUA展讯,活动
PERSON_van,van,人物
PERSON_Mourik,Mourik,人物
ID_2127,MTV的神秘之源 -《此时彼刻》放映谈话@AMNUA Project International丨AMNUA《大健身》,活动
ID_2128,游 乐 园  x  大 作 战丨AMNUA公教,活动
ID_2129,一分钟：你如何遇见未来？丨AMNUA展讯,活动
ID_2130,古画中走出来的时尚icon丨AMNUA《绰绰清影》系列讲座,活动
PERSON_中国装束复原小组**,中国装束复原小组**,人物
ID_2131,一分钟，二十年！一分钟影像二十周年特展开幕丨AMNUA现场,活动
ID_2132,AM实验空间项目第一回：视觉的散步Visually Roam   \,活动
ID_2133,来不了复原小组现场？没关系，直播送上丨AMNUA《绰绰清影》系列讲座,活动
ID_2134,铄石之年\,活动
ID_2135,跟着大师名作开启新课程，11月也要安排得精彩有趣丨AMNUA KIDS,活动
ID_2136,谢天笑 音乐分享会丨AMNUA LIVE,活动
ID_2137,疯狂万圣节丨AMNUA cafe,活动
PERSON_周密,周密,人物
PERSON_李佳杨,李佳杨,人物
PERSON_VIBEC,VIBEC,人物
PERSON_陆大年,陆大年,人物
PERSON_李陈健,李陈健,人物
PERSON_郭志成,郭志成,人物
PERSON_幕斯,幕斯,人物
ID_2138,迷走山水——周啸虎个展丨AMNUA展讯,活动
ID_2139,中国古典仕女画的发展流变及审美文化丨AMNUA《绰绰清影》系列讲座,活动
ID_2140,一个“求忘记”的怪展览丨AMNUA展评,活动
ID_2141,Dedicate to the love服装设计系列成人课程\,活动
ID_2142,郑闻谈周啸虎：从迷走山水到以物观物丨AMNUA,活动
ID_2143,《迷走山水：周啸虎个展》昨日开幕丨AMNUA 现场,活动
ID_2144,“元本——设计语境下的儿童绘画实验”开幕\,活动
ID_2145,亲密无能：当代社会的杰作与缺憾丨AMNUA 公教项目 心理学讲座6,活动
PERSON_成颢,成颢,人物
ID_2146,皇上，你究竟想要什么样的女人？丨AMNUA《绰绰清影》系列讲座,活动
ID_2147,AM实验空间项目第二回：思辨一切 SPECULATIVE  EVERYTHING \,活动
ID_2148,无名城市——2000年后的德国影像艺术丨AMNUA 展讯,活动
PERSON_霍斯特·鲍尔,霍斯特·鲍尔,人物
PERSON_多罗特阿·卡尔&克劳迪娅·赖歇,多罗特阿·卡尔&克劳迪娅·赖歇,人物
PERSON_哈伦·法罗基,哈伦·法罗基,人物
PERSON_古斯塔夫·哈莫斯&卡佳·普拉切克,古斯塔夫·哈莫斯&卡佳·普拉切克,人物
PERSON_丹尼尔·科特&康斯坦扎·费舍贝克,丹尼尔·科特&康斯坦扎·费舍贝克,人物
PERSON_阿明·林克,阿明·林克,人物
PERSON_比约恩·梅尔胡斯,比约恩·梅尔胡斯,人物
PERSON_桑德拉·谢弗,桑德拉·谢弗,人物
PERSON_麦吉·施耐德,麦吉·施耐德,人物
PERSON_索尔马兹·沙巴兹,索尔马兹·沙巴兹,人物
PERSON_克莱门斯·冯·魏德迈,克莱门斯·冯·魏德迈,人物
PERSON_弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特,弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特,人物
ID_2149,AMNUA“重整：德国艺术立场”2019大型群展 上海西岸艺术中心发布预告,活动
PERSON_威廉•勒姆布吕克,威廉•勒姆布吕克,人物
PERSON_奥托•弗伦德里希,奥托•弗伦德里希,人物
PERSON_恩斯特•维尔海姆•奈伊,恩斯特•维尔海姆•奈伊,人物
PERSON_约瑟夫•博伊斯,约瑟夫•博伊斯,人物
PERSON_A.R.,A.R.,人物
PERSON_彭克,彭克,人物
PERSON_约尔格•伊门多夫,约尔格•伊门多夫,人物
PERSON_马库斯•吕佩尔兹,马库斯•吕佩尔兹,人物
PERSON_乔治•巴塞利玆和佩尔•柯克比,乔治•巴塞利玆和佩尔•柯克比,人物
PERSON_共120逾件作品,共120逾件作品,人物
PERSON_囊括绘画,囊括绘画,人物
PERSON_雕塑,雕塑,人物
PERSON_拼贴,拼贴,人物
PERSON_综合材料等,综合材料等,人物
PERSON_展出作品的创作年代横亘整个20世纪,展出作品的创作年代横亘整个20世纪,人物
PERSON_创作年代最早的作品既可以追溯至1910年,创作年代最早的作品既可以追溯至1910年,人物
PERSON_也包含吕佩尔兹等艺术家2017年的最新近作,也包含吕佩尔兹等艺术家2017年的最新近作,人物
PERSON_其中包含多件具有重要文献价值的史诗级作品。,其中包含多件具有重要文献价值的史诗级作品。,人物
ID_2150,明天的“无名城市”以何命名？丨AMNUA展讯,活动
ID_2151,《无名城市》正式开幕丨AMNUA现场,活动
ID_2152,影像是人体的保鲜膜，而人体早已走在腐烂的路上丨AMNUA展评,活动
ID_2153,工业设计：从南艺到萨凡纳 \,活动
ID_2154,真理的造假技术丨AMNUA展评,活动
PERSON_杨文默,杨文默,人物
ID_2155,Circus-The Greatest Show丨AMNUA公教项目,活动
PERSON_Jacoo,Jacoo,人物
PERSON_Sun孙东旭,Sun孙东旭,人物
PERSON_Redhotstyle赤热,Redhotstyle赤热,人物
ID_2156,猎头与文明：人类历史上对头颅的迷恋丨AMNUA公教项目人类学讲座,活动
PERSON_张经纬,张经纬,人物
ID_2157,RE-work in progress \,活动
ID_2158,RE-work in progress#2018.11.27记录 \,活动
ID_2159,RE-work in progress#2018.11.28记录 \,活动
ID_2160,RE-work in progress#2018.11.29记录 \,活动
ID_2161,RE-work in progress#2018.11.30记录 \,活动
ID_2162,RE-work in progress#2018.12.01记录 \,活动
ID_2163,新出土历代散佚碑刻巡展 \,活动
ID_2164,素食主义——晏家峪纪事丨AMNUA展讯,活动
PERSON_王秀兰,王秀兰,人物
PERSON_张雷,张雷,人物
PERSON_张子贵,张子贵,人物
ID_2165,“种族”：想象、误读与事实丨AMNUA公教项目人类学讲座,活动
PERSON_范可,范可,人物
ID_2166,深圳会成为一座艺术之都吗？丨AMNUA看展览,活动
PERSON_Vinci,Vinci,人物
ID_2167,圣诞前夕，一场狂欢式释放，你来不来？丨AMNUA LIVE,活动
PERSON_何为,何为,人物
ID_2168,AMNUA公教 \,活动
ID_2169,滚动中的雪球·南京丨AMNUA展讯,活动
PERSON_李梅兰,李梅兰,人物
ID_2170,探索童话世界\,活动
ID_2171,《滚动的雪球》策展人问答丨AMNUA  Q&amp;A,活动
ID_2172,新媒体时代的感官体验时空营造丨AMNUA公教,活动
ID_2173,滚动中的雪球·南京——国际当代艺术展今日开幕丨AMNUA现场,活动
ID_2174,这是一封来自AMNUA Kids的圣诞邀请,活动
ID_2175,四分钟可以干嘛？有的人过完了一生丨AMNUA Video,活动
ID_2176,《星星》李莹个人项目丨AMNUA展讯,活动
ID_2177,AM实验空间项目:&lt;无定&gt;徐一一 个人项目丨AMNUA展讯,活动
ID_2178,对话李莹：在星星与星星之间丨AMNUA Q&amp;A,活动
ID_2179,对话李怒：如果可以，我就想弹个脑崩儿 丨AMNUA滚动中的雪球,活动
ID_2180,《小径分岔的花园——对话陈琦》\,活动
ID_2181,对话沈凌昊：我会一直在这里，直到海枯石烂丨AMNUA滚动中的雪球,活动
ID_2182,神话派对：张钊瀛个展 \,活动
ID_2183,对话董琛琛：May The Light Be With You丨AMNUA滚动的雪球,活动
ID_2184,魔灯犹在：伯格曼和他影响的艺术与时尚 \,活动
ID_2185,AMNUA2019首展：伯格曼和他影响的艺术与时尚开幕丨现场,活动
ID_2186,神话派对：张钊瀛个展开幕 \,活动
ID_2187,当你不迎合现实，你就是在改写未来丨AMNUA展评,活动
ID_2188,陈研：从神话派对到人间幽会丨AMNUA零方案,活动
ID_2189,色彩缤纷的“塑料星球” \,活动
ID_2190,Q&amp;A：如同一颗流星，如同我们自己丨AMNUA滚动中的雪球,活动
ID_2191,Rob Hodgson 的“小怪兽国度”丨AMNUA  FunArt,活动
PERSON_恋物志编辑部,恋物志编辑部,人物
ID_2192,Emoji的一百种姿态（上）丨AMNUA ArtFun,活动
ID_2193,emoji的一百种姿态（下）丨AMNUA ArtFun,活动
ID_2194,虚拟的脸和虚拟的恋情将会走向何方？丨AMNUNA 杂谈,活动
ID_2195,一个冷漠的世界，只有魔鬼丨AMNUA书评,活动
PERSON_庞二哥,庞二哥,人物
ID_2196,心理学系列讲座8:透过虚拟看自己 \,活动
ID_2197,重整 \,活动
ID_2198,TILT HORIZON  偏 见丨AMNUA展讯,活动
ID_2199,大沉香  REMNANTS OF FRAGRANCE丨AMNUA展讯,活动
ID_2200,一把打开地狱之门的钥匙丨AMNUA 剧有趣,活动
PERSON_戴舒,戴舒,人物
PERSON_吴妍,吴妍,人物
ID_2201,感知与现实丨AMNUA公教项目,活动
ID_2202,差之毫厘，得以千里，《偏 见》明日相见丨AMNUA展讯,活动
ID_2203,零度ZERO：林欣个展LINXIN SOLO EXHIBITION丨AMNUA展讯,活动
ID_2204,世界是你们的也是我们的，但归根结底还是橘猫的丨AMNUA影评,活动
ID_2205,Workshop：植物花艺设计\,活动
ID_2206,讲座：对话黄鸣 岁月沉香\,活动
ID_2207,《大沉香：黄鸣作品展》今日开幕丨AMNUA现场,活动
ID_2208,郑闻：AMNUA《重整\,活动
ID_2209,AMNUA LIVE\,活动
ID_2210,声音棱镜系列活动——新媒体对话艺术丨AMNUA讲座,活动
PERSON_分号C,分号C,人物
ID_2211,声音棱镜系列活动\,活动
ID_2212,想象与构造：林欣的赛博空间丨AMNUA展览,活动
ID_2213,“重整\,活动
ID_2214,李小山：《重整丨德国艺术立场》前言,活动
PERSON_阿克曼,阿克曼,人物
PERSON_杨悟夫,杨悟夫,人物
ID_2215,千年壁画 百年沧桑丨AMNUA展讯,活动
ID_2216,Workshop：拼布设计\,活动
ID_2217,《灵长类》 - 情感教育 I \,活动
ID_2218,斯蒂格勒：21世纪，艺术何为？- 情感教育II \,活动
ID_2219,社会公共服务：春天的植物交响诗，走进青奥国际社区 \,活动
ID_2220,追溯德国对当代艺术的影响 \,活动
ID_2221,“数字共筑”DA SUMMIT 2019数字艺术行业峰会重磅开启,活动
ID_2222,艺术家驻地项目：照亮——历史中失落的表情丨AMNUA身体剧场,活动
ID_2223,《千年壁画、百年沧桑——古代壁画暨流失海外珍贵壁画再现传播与展示》巡回展览今日开幕丨AMNUA现场,活动
ID_2224,对 谈：创造时间丨AMNUA“照亮 ——  历史中失落的表情”系列活动,活动
ID_2225,美术馆清明开馆及展览资讯丨AMNUA通知,活动
ID_2226,荒木经惟·花幽 Coming Soon丨AMNUA 展讯,活动
PERSON_本尾久子,本尾久子,人物
ID_2227,驻地项目\,活动
ID_2228,沈奇岚评约尔格·伊门多夫：不要温柔地走进那个良夜丨AMNUA德国艺术立场,活动
PERSON_沈奇岚,沈奇岚,人物
ID_2229,行跡可疑  Suspicious Where abouts丨AMNUA零方案,活动
PERSON_方,方,人物
PERSON_敏,敏,人物
PERSON_儿,儿,人物
ID_2230,驻地项目\,活动
ID_2231,谭安蓓：“我的双手在黑暗中祈求夜晚”丨AMNUA德国艺术立场,活动
ID_2232,积极心态的力量丨AMNUA心理学系列讲座9,活动
ID_2233,荒木经惟·花幽 展览开幕+活动预告丨AMNUA 展讯,活动
ID_2234,林书传就任南京艺术学院美术馆学术部主任丨AMNUA快讯,活动
ID_2235,荒木经惟·花幽 开幕丨AMNUA现场,活动
ID_2236,PANG PANG MARKET 萌物来袭丨AMNUA零方案,活动
PERSON_Ton,Ton,人物
PERSON_Mak,Mak,人物
PERSON_FLABJACKS,FLABJACKS,人物
ID_2237,Workshop：气味美术馆——香氛设计\,活动
ID_2238,讲座：狂怒的寂静——德国表现主义文学解析 \,活动
ID_2239,AM实验空间项目第四回：衍界 ｜ TRANSFORMING   -童芳媒体工作进行时 \,活动
ID_2240,《朱莉小姐》——后现代蒸汽波自毁主义\,活动
ID_2241,讲座：感知、身体、表现——约瑟夫•博伊斯的艺术思想 \,活动
ID_2242,肢体工作坊：通过肢体剧场的训练方法理解表现主义\,活动
ID_2243,《行跡可疑》：以无聊对抗无聊丨AMNUA展评,活动
PERSON_孙建春,孙建春,人物
ID_2244,锋 • 芒——达 子 领 域 \,活动
ID_2245,讲座：痛苦的等待—精神的分析和表现主义的冲锋\,活动
ID_2246,荒木经惟·花幽 现场身体表演：凝视的形状\,活动
ID_2247,对话：徐震&amp;周大为丨AMNUA对谈,活动
ID_2248,给仙女做衣服的“无名之辈”丨AMNUA公教,活动
ID_2249,对影——画家视角中的摄影丨AMNUA展讯,活动
ID_2250,猫、女人、性爱、生死、风景、旅行——属于荒木的关键词丨AMNUA 展评,活动
PERSON_张予津,张予津,人物
ID_2251,对话达子：将不日常进行到底丨AMNUA公教,活动
ID_2252,和杨好、欧阳江河、叶兆言一起进入冷调青春的黑色挽歌丨AMNUA活动推荐,活动
ID_2253,Ton Mak：每一个世界的每一个形象都有自己的灵魂丨AMNUA对话,活动
ID_2254,宝丽来摄影工作坊：“从荒木经惟的宝丽来说起” 丨AMNUA公教,活动
PERSON_李弋迪,李弋迪,人物
ID_2255,五一小长假，美术馆好多展览等你来看丨AMNUA不闭馆,活动
PERSON_杨冬白,杨冬白,人物
PERSON_李莹,李莹,人物
PERSON_薛若哲,薛若哲,人物
PERSON_温一沛,温一沛,人物
PERSON_**Ton,**Ton,人物
PERSON_FLABJACKS**,FLABJACKS**,人物
ID_2256,小原流花道工作坊：“花的呼吸”丨AMNUA公教,活动
PERSON_朱茜,朱茜,人物
ID_2257,《具身想像：电影建筑十年》2019.05.09-14日丨AMNUA展讯,活动
ID_2258,「甲子」丨&quot;影像行动&quot;巡回展映季南京站  \,活动
ID_2259,格式塔——平行世界的60个故事丨AMNUA零方案,活动
PERSON_méng-tài-qí,méng-tài-qí,人物
ID_2260,南京艺术学院美术馆获选金星奖年度十大机构、年度十大展览丨AMNUA Awards,活动
ID_2261,讲座 \,活动
ID_2262,身体剧场：“私•密”丨AMNUA荒木经惟•花幽公教系列活动,活动
ID_2263,花艺工作坊：策展人导览+做一束荒木经惟之花丨AMNUA公教,活动
PERSON_柳林,柳林,人物
ID_2264,心理学讲座系列10 ：社会-情感能力在学习中的作用\,活动
ID_2265,生死之花，绽于荒木 —— 这次，荒木经惟不拍裸体了丨AMNUA展评,活动
PERSON_范绥绥,范绥绥,人物
ID_2266,你会如何回忆你的毕业季？南艺人说：520丨AMNUA嘉年华,活动
ID_2267,每个人都得到一个舞台,活动
PERSON_博伊斯,博伊斯,人物
PERSON_A•R•彭克,A•R•彭克,人物
PERSON_伊门多夫,伊门多夫,人物
PERSON_乔治•巴塞利玆和佩尔•柯克比。,乔治•巴塞利玆和佩尔•柯克比。,人物
PERSON_panli,panli,人物
ID_2268,南京艺术学院美术馆 “重整 \,活动
ID_2269,高能剧透！南艺520嘉年华41场核心活动震撼来袭~,活动
PERSON_NUA,NUA,人物
ID_2270,嘉年华，如期而至！,活动
PERSON_倪清蓉,倪清蓉,人物
ID_2271,520，南艺学子用作品说爱丨AMNUA嘉年华,活动
ID_2272,52张动图\,活动
ID_2273,一起来美术馆捡块石头吧！丨AMNUA毕业展,活动
PERSON_马路游,马路游,人物
ID_2274,见生如见死，物方生方死丨AMNUA展评,活动
ID_2275,我听见了花开的声音,活动
ID_2276,毕业展狂欢之后，还剩下些什么？\,活动
ID_2277,背对着未来的天使之翅——重整丨艺术立场丨AMNUA展评,活动
ID_2278,毕业展中，缺席的研究生\,活动
ID_2279,实验 × 认知 \,活动
ID_2280,散落在美术馆里的毕业故事\,活动
ID_2281,学院光谱——全国美术院校师生联展丨展讯,活动
PERSON_杨明辉,杨明辉,人物
ID_2282,世界只有一个他，他的朋友满世界,活动
ID_2283,“世上的恋爱数目是有限的啊”： 寺山修司写给少女的诗丨AMNUA读书,活动
ID_2284,当UFO撞上甲骨文\,活动
ID_2285,听琴：张乃军教授油画作品观摩展丨AMNUA展讯,活动
ID_2286,“大师从这里起步——中央美术学院附属中学素描100巡展” 南京站 \,活动
ID_2287,AM实验空间第五回 ”一堂古为今用的实验课”丨AMNUA现场,活动
ID_2288,感觉的逻各斯 THE LOGOS OF SENSE \,活动
ID_2289,我偏爱写诗的荒谬，胜过不写诗的荒谬丨AMNUA读书,活动
PERSON_维斯拉瓦·辛波斯卡,维斯拉瓦·辛波斯卡,人物
PERSON_译者：陈黎,译者：陈黎,人物
PERSON_张芬龄,张芬龄,人物
ID_2290,父亲不在：谈博尔赫斯丨,活动
ID_2291,是谁在创作？挑战科学与艺术的边界丨AMNUA看展览,活动
PERSON_秋宇,秋宇,人物
ID_2292,图像证史与图像撰史 ——关于历史画创作中几个理论问题的思考,活动
PERSON_作者：曹意强,作者：曹意强,人物
ID_2293,《穿行社会》：如果社会是一个又一个的用户界面丨AMNUA书评,活动
PERSON_上海书评,上海书评,人物
ID_2294,你我都曾有过的梦境丨AMNUA影评,活动
PERSON_邝言,邝言,人物
ID_2295,寻找薇薇安迈尔：孤独是一种迷人的选择丨AMNUA纪录片,活动
ID_2296,「地球之盐」：什么是人间炼狱？丨AMNUA纪录片,活动
ID_2297,神坛上坐着的我依旧是你的粉丝丨AMNUA杂谈,活动
ID_2298,汪曾祺：我的老师沈从文丨AMNUA阅读,活动
ID_2299,虽然没准备下午茶，那就进来发个白日梦吧丨AMNUA插画,活动
PERSON_之间BETWEENS,之间BETWEENS,人物
ID_2300,聆听大师的乐心：国际钢琴家朱晓玫南艺巡讲\,活动
ID_2301,Jean Li：眼前的未必苟且，远方的都在画里丨AMNUA画有趣,活动
ID_2302,心理解码器：现代心理测量以及应用与新发展丨AMNUA公教项目,活动
ID_2303,AMNUA KIDS\,活动
ID_2304,朱晓玫的音乐世界高校巡讲直播通道丨AMNUA公教,活动
ID_2305,非线性·陈劼作品展 \,活动
ID_2306,看不懂名画？或许你只是缺一只猫丨AMNUA艺有趣,活动
ID_2307,赛璐璐：把童年的梦捧在手上凝望丨AMNUA艺有趣,活动
ID_2308,第六届江苏省壁画展在南京艺术学院美术馆开幕丨AMNUA现场,活动
ID_2309,听说，猴面包树上下雪了丨AMNUA插画师,活动
ID_2310,“不熟”——独立的态度：首届南京艺术书展主创分享会丨AMNUA公教项目,活动
ID_2311,曲腿裸女疑成最贵大腿！我们为什么爱常玉？丨AMNUA艺术史,活动
PERSON_见叔,见叔,人物
ID_2312,Body-Dance-Improvisation#2019.10.11记录\,活动
ID_2313,南京艺术学院美术馆党支部与金陵海关驻江宁办事处监管科党支部“唱颂新中国 讴歌新时代”主题支部共建活动,活动
ID_2314,Body-Dance-Improvisation#2019.10.12 记录\,活动
ID_2315,Aki Jiang：宝 石 碎 片\,活动
ID_2316,Body-Dance-Improvisation#2019.10.13记录\,活动
